TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,FCEVAPIN,FCEVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,MEATPAN,AMBLEFTTOP,AMBLEFT,AMBLEFTBOT,AMBRIGHTTOP,AMBRIGHT,AMBRIGHTBOT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Frequency,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC Evaporator Inlet,FC Evaporator Outlet,Freezer Top 1,Freezer Mid 2,Freezer Bottom 3,Freezer 4,Freezer 5,Cabinet Top 1,Cabinet Middle 2,Cabinet Bottom 3,Meat Pan,Ambient Left Top,Ambient Left Middle,Ambient Left Bot,Ambient Right Top,Ambient Right Middle,Ambient Right Bot,Suction Line,Discharge,Condensor Inlet,Condenser Outlet,Heat Loop Outlet,Compressor Dome,Heat Loop inlet,Humidity,W Status,W Control,W RC Temp,W FC Temp,W FC Evap Temp,W Pantry Temp,W Ambient Temp,W Ambient RH,W FC Heater State,W FC Fan,W Condenser Fan,W RC Damper State,W VCC Hz,W Pantry Damper State,W Fill Tube Heater,W Water Valve State,W FC Door,W RC Door,W Cold Request FC,W Cold Request RC,W Cold Request Pantry,W Defrost Trace,W PI_Output,W PI_Proportional_Output,W PI_Integral_Output,W PI_Kp,W PI_Ki,W RC_CutIN,W RC_CutOUT,W FC_CutIN,W FC_CutOUT,W Pantry_CutIN,W Pantry_CutOUT,W Dispensing Heater
0:30:57,2,0.56,115.0,26.40,17.07,0.08518,60.00,21.31,59.85,90.12,-999.00,-999.00,0,1.17,12.55,16.07,21.40,22.95,23.30,22.18,61.13,59.23,59.17,56.93,91.59,90.12,89.33,91.30,90.12,89.38,107.87,192.31,127.52,129.23,112.28,159.39,182.69,30.3,1,2,53.62,22.37,7.43,56.66,89.53,38.12,0,100.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,24.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,50.00
0:31:52,2,0.56,115.0,26.40,16.98,0.08751,60.00,21.00,59.85,90.14,-999.00,-999.00,0,0.91,11.21,15.78,21.08,22.72,23.10,21.99,61.10,59.26,59.16,56.82,91.62,90.14,89.36,91.31,90.14,89.39,108.26,192.49,127.47,129.15,113.27,159.66,182.75,30.3,1,2,53.35,21.95,6.60,56.66,89.62,38.07,0,100.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,23.70,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,50.00
0:32:34,2,0.56,115.0,26.30,16.98,0.08993,60.00,20.70,59.83,90.17,-999.00,-999.00,0,0.68,9.53,15.37,20.64,22.39,22.81,21.67,61.04,59.29,59.16,56.76,91.64,90.17,89.39,91.34,90.17,89.43,108.68,192.60,127.34,129.29,114.26,159.91,182.85,30.3,1,2,53.11,21.52,5.65,56.66,89.64,37.99,0,100.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,23.30,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,50.00
0:33:28,2,0.56,114.9,26.40,16.95,0.09225,60.00,20.38,59.82,90.18,-999.00,-999.00,0,0.41,7.58,15.09,20.35,22.14,22.58,21.41,61.00,59.29,59.16,56.71,91.65,90.18,89.40,91.35,90.18,89.45,109.07,192.73,127.40,129.22,115.04,160.17,182.95,30.3,1,2,52.88,21.05,4.35,56.66,89.40,38.02,0,100.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,22.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,50.00
0:34:22,2,0.56,115.0,26.20,16.87,0.09456,60.00,20.06,59.78,90.16,-999.00,-999.00,0,0.19,5.40,14.66,19.92,21.78,22.23,21.08,60.91,59.27,59.12,56.66,91.65,90.14,89.38,91.34,90.16,89.43,109.44,192.91,127.31,129.05,115.46,160.37,183.09,30.3,1,2,52.86,20.70,3.16,56.66,89.31,38.03,0,100.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,22.70,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,50.00
0:35:11,2,0.56,114.9,26.40,16.76,0.09697,60.00,19.74,59.75,90.17,-999.00,-999.00,0,-0.02,2.17,14.40,19.63,21.55,22.02,20.83,60.88,59.28,59.12,56.66,91.67,90.18,89.38,91.35,90.17,89.43,109.72,193.10,127.26,129.00,115.78,160.62,183.22,30.3,1,2,52.62,20.33,1.61,56.66,89.19,38.04,0,100.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,22.20,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,50.00
0:35:55,2,0.56,114.9,26.10,16.78,0.09927,60.00,19.44,59.75,90.18,-999.00,-999.00,0,-0.26,-0.87,14.00,19.21,21.22,21.67,20.47,60.81,59.28,59.10,56.69,91.68,90.19,89.40,91.33,90.18,89.44,109.83,193.23,127.25,129.19,115.94,160.87,183.28,30.3,1,2,52.41,19.92,-0.65,56.68,89.19,38.03,0,100.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,22.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,50.00
0:36:49,2,0.56,114.9,25.70,16.76,0.10168,60.00,19.13,59.72,90.18,-999.00,-999.00,0,-0.48,-2.09,13.74,18.95,21.01,21.44,20.24,60.76,59.29,59.08,56.73,91.69,90.18,89.40,91.34,90.19,89.42,109.97,193.35,127.19,129.29,116.12,161.11,183.34,30.3,1,2,52.20,19.58,-1.94,56.68,89.30,38.02,0,100.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,21.60,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,50.00
0:37:40,2,0.56,114.9,25.70,16.66,0.10396,60.00,18.85,59.69,90.19,-999.00,-999.00,0,-0.68,-2.97,13.37,18.53,20.69,21.13,19.91,60.67,59.29,59.05,56.79,91.71,90.20,89.42,91.36,90.17,89.45,110.08,193.29,127.08,129.30,116.30,161.32,183.38,30.3,1,2,51.94,19.20,-2.58,56.77,89.19,38.01,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,21.20,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.73
0:38:32,2,0.56,115.0,26.00,16.68,0.10633,60.00,18.57,59.65,90.19,-999.00,-999.00,0,-1.01,-2.40,13.11,18.27,20.52,20.92,19.72,60.61,59.29,59.03,56.85,91.73,90.18,89.42,91.38,90.19,89.45,110.12,193.28,127.10,129.36,116.25,161.49,183.29,30.3,1,2,51.77,18.81,-3.07,56.82,89.06,38.02,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,21.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:39:20,2,0.56,114.9,25.90,16.63,0.10859,60.00,18.29,59.61,90.20,-999.00,-999.00,0,-1.42,-4.15,12.75,17.88,20.22,20.61,19.38,60.52,59.28,58.99,56.90,91.74,90.19,89.43,91.40,90.22,89.48,110.03,193.44,126.92,129.33,116.29,161.70,183.34,30.3,1,2,51.57,18.52,-3.53,56.84,89.06,38.03,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,20.60,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:40:07,2,0.56,115.0,26.00,16.61,0.11082,60.00,17.99,59.58,90.20,-999.00,-999.00,0,-1.81,-4.48,12.49,17.63,20.01,20.39,19.15,60.49,59.27,58.99,56.95,91.74,90.19,89.43,91.40,90.20,89.48,109.77,193.19,126.93,129.28,115.98,161.88,183.09,30.3,1,2,51.38,18.14,-4.04,56.84,89.08,38.02,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,20.40,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:40:58,2,0.56,114.9,25.90,16.66,0.11316,60.00,17.78,59.57,90.21,-999.00,-999.00,0,-2.10,-4.67,12.27,17.40,19.83,20.20,18.94,60.43,59.28,58.96,56.98,91.74,90.20,89.46,91.40,90.23,89.50,109.59,193.30,126.71,129.17,116.12,162.01,183.04,30.3,1,2,51.26,17.83,-4.38,56.84,89.56,37.96,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,20.10,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:41:51,2,0.56,114.9,25.70,16.28,0.11536,60.00,17.50,59.52,90.21,-999.00,-999.00,0,-2.45,-4.73,11.90,17.03,19.52,19.89,18.64,60.33,59.24,58.94,57.03,91.75,90.21,89.46,91.40,90.23,89.50,109.46,193.23,126.67,129.07,115.77,162.09,182.90,30.2,1,2,51.13,17.55,-4.69,56.84,89.57,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:42:36,2,0.55,114.9,25.30,15.76,0.11767,60.00,17.20,59.47,90.22,-999.00,-999.00,0,-2.70,-4.51,11.56,16.68,19.28,19.61,18.37,60.25,59.24,58.90,57.07,91.77,90.22,89.46,91.42,90.23,89.50,109.35,193.17,126.57,128.76,115.62,162.23,182.76,30.2,1,2,50.97,17.15,-4.74,56.88,89.60,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.50,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:43:26,2,0.55,115.0,24.50,15.69,0.11988,60.00,16.95,59.43,90.23,-999.00,-999.00,0,-2.92,-5.20,11.32,16.44,19.09,19.43,18.17,60.18,59.21,58.87,57.13,91.79,90.22,89.48,91.42,90.22,89.52,109.17,193.22,126.29,128.59,115.45,162.28,182.74,30.0,1,2,50.79,16.93,-4.95,56.99,89.50,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,19.20,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:44:19,2,0.55,115.0,24.30,15.65,0.12209,60.00,16.75,59.39,90.22,-999.00,-999.00,0,-3.22,-5.64,11.08,16.22,18.93,19.26,18.03,60.12,59.21,58.84,57.17,91.80,90.22,89.50,91.41,90.24,89.52,109.13,193.07,126.26,128.75,115.18,162.38,182.55,30.0,1,2,50.61,16.54,-5.33,57.02,89.38,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,18.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:45:05,2,0.55,115.0,24.80,15.96,0.12438,60.00,16.51,59.36,90.24,-999.00,-999.00,0,-3.40,-5.84,10.76,15.88,18.68,18.98,17.78,60.04,59.19,58.80,57.22,91.83,90.23,89.51,91.43,90.23,89.53,109.01,193.01,126.21,128.65,115.29,162.49,182.46,30.0,1,2,50.38,16.18,-5.42,57.02,89.16,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,18.60,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:46:00,2,0.55,114.9,25.20,16.12,0.12656,60.00,16.21,59.30,90.24,-999.00,-999.00,0,-3.63,-5.97,10.44,15.54,18.38,18.73,17.55,59.93,59.17,58.75,57.27,91.81,90.24,89.48,91.42,90.25,89.54,108.97,192.85,126.06,128.45,115.19,162.51,182.26,30.1,1,2,50.20,15.80,-5.71,57.02,89.31,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,18.30,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:46:47,2,0.55,114.9,25.20,16.30,0.12885,60.00,15.99,59.26,90.24,-999.00,-999.00,0,-3.78,-5.72,10.24,15.31,18.23,18.56,17.38,59.89,59.12,58.74,57.30,91.83,90.25,89.50,91.44,90.26,89.54,108.94,192.89,125.99,128.16,114.88,162.63,182.20,30.1,1,2,50.03,15.59,-6.00,57.02,89.39,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,18.10,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:47:37,2,0.56,115.0,25.50,16.32,0.13101,60.00,15.76,59.21,90.26,-999.00,-999.00,0,-3.99,-5.76,9.93,14.98,17.97,18.31,17.16,59.78,59.09,58.70,57.34,91.85,90.25,89.51,91.45,90.26,89.57,108.78,192.87,125.72,128.25,114.96,162.69,182.16,30.0,1,2,50.00,15.22,-6.02,57.02,89.40,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,17.70,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:48:27,2,0.55,115.0,25.10,16.18,0.13327,60.00,15.55,59.17,90.27,-999.00,-999.00,0,-4.07,-6.55,9.74,14.78,17.81,18.16,17.04,59.73,59.07,58.66,57.39,91.86,90.27,89.54,91.47,90.27,89.57,108.72,192.70,125.65,128.29,115.00,162.73,182.01,30.0,1,2,49.82,14.96,-6.22,57.06,89.38,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,17.50,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:49:23,2,0.55,115.0,25.00,15.97,0.13543,60.00,15.32,59.11,90.26,-999.00,-999.00,0,-4.32,-7.04,9.43,14.47,17.54,17.92,16.83,59.61,59.02,58.60,57.42,91.86,90.26,89.54,91.47,90.26,89.57,108.69,192.64,125.51,127.96,114.68,162.73,181.94,30.0,1,2,49.62,14.70,-6.34,57.15,89.49,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,17.20,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:50:08,2,0.55,115.0,24.80,15.53,0.13758,60.00,15.11,59.04,90.25,-999.00,-999.00,0,-4.55,-7.07,9.24,14.25,17.38,17.74,16.72,59.52,58.99,58.56,57.45,91.85,90.26,89.54,91.47,90.23,89.57,108.66,192.62,125.33,127.81,114.83,162.73,181.84,30.0,1,2,49.46,14.39,-6.60,57.20,89.35,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,17.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:50:57,2,0.55,114.9,24.10,15.08,0.13984,60.00,14.94,59.00,90.25,-999.00,-999.00,0,-4.91,-7.46,9.05,14.06,17.22,17.59,16.59,59.47,58.97,58.53,57.50,91.85,90.26,89.55,91.48,90.24,89.57,108.59,192.59,125.36,127.28,114.48,162.72,181.76,29.9,1,2,49.24,14.14,-6.81,57.20,89.46,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.70,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:51:50,2,0.55,114.9,24.10,15.38,0.14198,60.00,14.74,58.95,90.27,-999.00,-999.00,0,-4.95,-7.14,8.77,13.77,16.98,17.35,16.44,59.36,58.93,58.49,57.52,91.89,90.27,89.56,91.48,90.28,89.58,108.50,192.41,125.18,127.42,114.53,162.78,181.63,29.9,1,2,49.06,13.80,-6.90,57.20,89.24,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.50,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:52:43,2,0.55,115.0,24.50,15.53,0.14424,60.00,14.51,58.89,90.27,-999.00,-999.00,0,-5.01,-6.99,8.53,13.49,16.72,17.13,16.31,59.27,58.90,58.43,57.55,91.88,90.28,89.56,91.49,90.28,89.61,108.45,192.28,125.00,127.28,114.45,162.83,181.51,29.8,1,2,48.88,13.51,-7.08,57.20,89.20,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.20,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:53:32,2,0.55,115.0,24.70,15.71,0.14637,60.00,14.33,58.84,90.29,-999.00,-999.00,0,-5.19,-7.18,8.35,13.31,16.57,17.00,16.23,59.20,58.86,58.40,57.60,91.90,90.28,89.57,91.51,90.30,89.62,108.39,192.35,124.94,127.23,114.16,162.86,181.38,29.8,1,2,48.76,13.35,-7.26,57.20,89.09,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,16.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:54:16,2,0.55,114.9,25.00,15.85,0.14850,60.00,14.14,58.76,90.29,-999.00,-999.00,0,-5.28,-7.92,8.09,13.03,16.36,16.77,16.07,59.09,58.79,58.34,57.62,91.91,90.29,89.58,91.52,90.30,89.63,108.37,192.29,124.80,127.12,114.25,162.88,181.34,29.9,1,2,48.74,12.99,-7.37,57.20,89.06,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:55:10,2,0.55,115.0,24.80,15.75,0.15072,60.00,13.95,58.70,90.31,-999.00,-999.00,0,-5.40,-8.06,7.90,12.87,16.16,16.63,16.00,59.01,58.78,58.29,57.65,91.90,90.30,89.59,91.52,90.31,89.63,108.40,192.12,124.75,127.09,114.20,162.90,181.15,29.8,1,2,48.56,12.82,-7.55,57.20,89.24,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.60,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:55:55,2,0.55,115.0,25.00,15.80,0.15283,60.00,13.76,58.63,90.29,-999.00,-999.00,0,-5.68,-8.00,7.64,12.59,15.90,16.39,15.83,58.89,58.70,58.22,57.68,91.91,90.29,89.58,91.51,90.28,89.61,108.26,192.03,124.59,126.81,114.05,162.91,181.01,29.8,1,2,48.36,12.47,-7.65,57.20,89.49,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.40,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:56:49,2,0.55,114.9,24.50,15.50,0.15504,60.00,13.58,58.57,90.29,-999.00,-999.00,0,-5.68,-7.95,7.51,12.44,15.76,16.25,15.77,58.82,58.66,58.18,57.71,91.94,90.29,89.60,91.52,90.29,89.62,108.14,191.99,124.32,126.69,114.24,162.92,180.98,29.8,1,2,48.18,12.30,-7.80,57.22,89.60,37.94,0,95.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.10,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,49.10
0:57:43,2,0.55,115.0,24.00,15.11,0.15715,60.00,13.39,58.50,90.29,-999.00,-999.00,0,-5.92,-7.76,7.26,12.19,15.48,16.03,15.61,58.70,58.60,58.12,57.72,91.93,90.29,89.60,91.54,90.29,89.64,108.09,191.96,124.27,126.56,113.96,162.91,180.93,29.8,1,2,47.98,12.04,-8.00,57.20,89.56,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,15.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,48.90
0:58:30,2,0.55,115.0,23.30,14.48,0.15932,60.00,13.24,58.45,90.31,-999.00,-999.00,0,-6.42,-8.55,7.15,12.06,15.36,15.91,15.54,58.64,58.57,58.10,57.76,91.94,90.31,89.63,91.54,90.31,89.65,108.03,191.86,124.25,126.56,113.73,162.92,180.74,29.8,1,2,47.84,11.79,-8.12,57.27,89.40,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,14.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
0:59:19,2,0.54,115.0,23.20,14.74,0.16136,60.00,13.07,58.38,90.30,-999.00,-999.00,0,-7.19,-9.66,6.93,11.81,15.12,15.72,15.40,58.51,58.49,58.03,57.78,91.95,90.29,89.62,91.56,90.30,89.65,108.07,191.30,124.11,126.67,113.47,162.87,180.06,29.7,1,2,47.84,11.66,-8.94,57.27,89.53,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,14.60,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:00:11,2,0.55,115.0,23.60,14.87,0.16338,60.00,12.88,58.31,90.31,-999.00,-999.00,0,-7.86,-10.16,6.79,11.65,14.95,15.55,15.29,58.44,58.45,57.99,57.80,91.96,90.29,89.61,91.55,90.32,89.66,107.93,190.98,123.98,126.60,113.06,162.81,179.51,29.6,1,2,47.84,11.62,-9.47,57.36,89.60,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,14.50,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:00:59,2,0.55,114.9,23.80,15.13,0.16550,60.00,12.74,58.25,90.31,-999.00,-999.00,0,-7.84,-10.22,6.65,11.46,14.77,15.39,15.20,58.34,58.39,57.96,57.80,91.94,90.29,89.61,91.54,90.32,89.63,107.84,190.64,123.75,126.43,113.19,162.76,179.20,29.7,1,2,47.82,11.35,-9.71,57.36,89.58,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,14.40,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:01:53,2,0.55,114.9,23.80,15.00,0.16750,60.00,12.57,58.20,90.31,-999.00,-999.00,0,-8.21,-10.45,6.42,11.26,14.56,15.23,15.04,58.24,58.33,57.94,57.82,91.95,90.29,89.62,91.54,90.31,89.65,107.62,190.58,123.40,125.84,112.89,162.70,179.03,29.7,1,2,47.77,11.14,-9.92,57.38,89.49,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,14.10,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:02:36,2,0.55,114.9,23.70,14.53,0.16959,60.00,12.36,58.13,90.32,-999.00,-999.00,0,-8.46,-10.63,6.22,11.05,14.32,15.03,14.89,58.15,58.30,57.89,57.88,91.98,90.32,89.61,91.55,90.32,89.67,107.48,190.42,123.19,125.48,112.79,162.69,178.84,29.7,1,2,47.66,11.02,-10.07,57.38,89.21,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,14.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:03:28,2,0.54,114.9,23.00,14.19,0.17160,60.00,12.19,58.06,90.32,-999.00,-999.00,0,-8.65,-11.01,6.06,10.90,14.16,14.87,14.76,58.06,58.23,57.84,57.90,91.99,90.30,89.63,91.55,90.31,89.68,107.32,190.30,122.85,125.18,112.69,162.62,178.73,29.7,1,2,47.66,10.72,-10.30,57.38,89.53,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,13.80,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:04:21,2,0.54,114.9,22.80,14.26,0.17371,60.00,12.02,58.00,90.32,-999.00,-999.00,0,-8.84,-11.19,5.85,10.68,13.93,14.68,14.60,57.95,58.17,57.82,57.90,92.00,90.31,89.63,91.56,90.34,89.68,107.25,190.12,122.78,124.98,112.52,162.56,178.50,29.6,1,2,47.66,10.58,-10.58,57.38,89.26,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,13.70,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:05:07,2,0.55,114.9,23.40,14.81,0.17573,60.00,11.85,57.93,90.32,-999.00,-999.00,0,-9.09,-11.17,5.71,10.57,13.78,14.56,14.49,57.87,58.11,57.78,57.91,92.00,90.32,89.63,91.56,90.34,89.68,107.15,190.06,122.55,124.86,112.29,162.50,178.35,29.5,1,2,47.66,10.35,-10.61,57.38,89.19,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,13.40,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:06:00,2,0.55,115.0,23.50,14.83,0.17772,60.00,11.68,57.88,90.34,-999.00,-999.00,0,-9.14,-11.19,5.51,10.38,13.52,14.35,14.30,57.76,58.05,57.73,57.94,92.01,90.32,89.65,91.56,90.33,89.69,107.06,189.94,122.34,124.70,112.46,162.44,178.34,29.6,1,2,47.62,10.16,-10.78,57.38,88.98,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,13.30,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:06:53,2,0.55,114.9,23.70,14.93,0.17981,60.00,11.52,57.82,90.35,-999.00,-999.00,0,-9.05,-11.24,5.37,10.24,13.38,14.21,14.20,57.70,58.01,57.68,57.97,92.01,90.35,89.65,91.59,90.35,89.70,107.04,189.76,122.33,124.55,112.53,162.44,178.14,29.6,1,2,47.48,9.91,-10.92,57.38,88.98,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,13.20,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
1:07:39,2,0.55,114.9,23.60,14.75,0.18179,60.00,11.34,57.73,90.33,-999.00,-999.00,0,-9.44,-11.28,5.17,10.06,13.12,14.01,14.00,57.57,57.91,57.64,57.96,92.02,90.33,89.65,91.57,90.34,89.69,106.89,189.73,122.08,124.38,112.38,162.37,178.09,29.5,1,2,47.34,9.73,-11.00,57.38,89.20,37.94,0,85.00,80.00,2.00,150.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,10.00,12.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,47.30
